StartDate,EndDate,IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,id,t1g1Comp,stag,timer1_Page Submit,timer1_Click Count,t1Dnorm1,t1Snorm1,t1g2Comp2,transferredpgg,timer2 _Page Submit,timer2 _Click Count,t1DNorm2_3,t1SNorm2_1,t1g3Comp,sentdictator,timer3 _Page Submit,timer3 _Click Count,t1DNorm3_1,t1SNorm3_1,trust comp 1 ,trust comp 2 ,action4rolea ,action4roleb ,timer4 _Page Submit,timer4 _Click Count,dnormtrustrolea ,dnormtrustroleb,trustsn ,Lotteries,heart,falkpatience _1,waterpipebechtel ,politics_1,about,kinship,combat,UCLA8scale _1,UCLA8scale _2,UCLA8scale _3,UCLA8scale _4,UCLA8scale _5,UCLA8scale _6,UCLA8scale _7,UCLA8scale _8,bigfiveshort _1,bigfiveshort _2,bigfiveshort _3,bigfiveshort _4,bigfiveshort _5,bigfiveshort _6,bigfiveshort _7,bigfiveshort _8,bigfiveshort _9,bigfiveshort _10,locus of control _1,locus of control _2,locus of control _3,locus of control _4,locus of control _5,locus of control _6,locus of control _7,locus of control _8,locus of control _9,locus of control _10,locus of control _11,locus of control _12,locus of control _13,locus of control _14,locus of control _15,locus of control _16,locus of control _17,locus of control _18,locus of control _19,locus of control _20,idx,Reviewed at,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,service,vet,session,Submission id
6/22/24 8:26,6/22/24 8:58,189.144.32.237,1936,6/22/24 8:58,R_7IADs6jpB3l19XS,19.509,-99.1526,ES-ES,6644cd1fed8cb326b71fc67d,50 tokens,Yellow,6.803,1,Yellow,Blue,125 Tokens,60,37.101,2,50,50,80 tokens,30,18.794,3,20,50,5 tokens,15 tokens,Pass,Hold,34.753,2,Hold,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,8,"grenn
",35,"Pues realmente este estudio estuvo interesante, la manera de ver que es lo que harán las personas al darles a elegir entre si dar algo y no recibir nada o no dar y recibir todo. De igual manera el hacer pensar si prefieren dar poco para una ""inversión"" para en un futuro pagar casi 4 veces lo que no se dió, o, dar casi lo mismo y mantenerlo así por cierto tiempo. Mi experiencia aquí fue muy buena. Gracias!","Piensa empáticamente y no te dejes llevar por ese impulso egoísta que mueve casi siempre al ser humano, recuerda que el mundo no va a cambiar, pero podemos empezar a cambiarlo si ponemos un granito de arena de nuestra parte para ayudarnos como sociedad.",,rarely,sometimes,often,rarely,rarely,sometimes,rarely,rarely,disagree,agree,neither agree or disagree,agree,neither agree or disagree,strongly agree,agree,agree,neither agree or disagree,neither agree or disagree,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6644cd1fed8cb326b71fc67d,2024-06-22T14:08:18.536000Z,C1BEKK3F,4,21,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),none,no,nv1,6676d0c92d156d26a8f326f9
6/22/24 10:00,6/22/24 10:12,76.88.37.41,734,6/22/24 10:12,R_65HFdkzwa5vRrWw,32.8003,-117.2438,EN,66463e3ccc2fcde4d3fabf53,50 tokens,Blue,8.407,2,Blue,none,100 Tokens,80,4.824,1,66,100,80 tokens,20,9.388,1,26,52,5 tokens,15 tokens,Hold,Hold,12.84,4,Hold,Pass,neither,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,8.49,"orange
",55,Studying odds and whether or not individuals will gamble. Testing scenarios and trying to understand how individuals think in regards decision-making,The relationship between yourself and your family/friends. The linkage and association with others around you,,rarely,never,sometimes,rarely,rarely,often,rarely,rarely,disagree,strongly agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,66463e3ccc2fcde4d3fabf53,2024-06-22T15:43:54.003000Z,C1IC3SMV,35,34,Male,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676e70741c4b8bbb543b319
6/22/24 9:03,6/22/24 9:14,86.88.164.59,631,6/22/24 9:14,R_6StGFYEOvDPAzcJ,51.2575,5.7029,EN,66476db05e40a671f265be03,50 tokens,Blue,8.459,1,Blue,Blue,50 Tokens,50,4.06,1,50,50,80 tokens,50,8.134,1,50,50,0 tokens,15 tokens,Pass,Pass,7.118,2,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,6.5,"grenn
",50,"It reminds me about pass&double or take it for yourself. Lot of people would go for  the morally right, which is double whereas poor people just go fot it themselves.",It means that you socially have to look after eachother. Be nice to your fellow human and don't try to be greedy and have much more. Be happy for people that have more instead of envy them.,,rarely,never,often,never,never,often,never,never,neither agree or disagree,strongly agree,strongly agree,strongly agree,agree,agree,agree,neither agree or disagree,disagree,neither agree or disagree,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,66476db05e40a671f265be03,2024-06-22T14:30:16.580000Z,C1BEKK3F,8,32,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,none,no,nv2,6676d9907acc26042dc568f9
6/22/24 10:00,6/22/24 10:11,68.12.125.118,659,6/22/24 10:11,R_6pnvNedNZUs033v,35.2338,-97.4095,EN,6648bd9dfe0b7b435021ba95,50 tokens,Yellow,8.421,1,Yellow,Blue,100 Tokens,40,7.306,1,50,100,80 tokens,50,15.665,1,1,50,5 tokens,15 tokens,Pass,Pass,9.712,2,Hold,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,6.66,"grenn
",100,I think the study is trying to capture how many people will choose fairness over greed. It's common in every day life for people to choose money due to the system we live in.,Kinship means friendship and trust. It's tough to trust others but once you find the right people it's worth it.,,often,rarely,rarely,sometimes,often,rarely,often,sometimes,agree,agree,neither agree or disagree,disagree,agree,neither agree or disagree,strongly disagree,disagree,agree,agree,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6648bd9dfe0b7b435021ba95,2024-06-22T15:43:53.585000Z,C1IC3SMV,15,37,Male,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676e6e3dfca48b1e17182fe
6/22/24 10:12,6/22/24 10:28,74.132.114.96,998,6/22/24 10:28,R_6c8vbyuShejvkR3,37.019,-86.4537,EN,664b4c634a4f19282850bbcd,50 tokens,Yellow,5.202,1,Yellow,none,50 Tokens,50,5.416,1,50,50,80 tokens,30,20.878,2,0,50,5 tokens,15 tokens,Pass,Hold,21.987,3,Pass,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,8.31,"grenn
",50,People usually look out for themselves and choose the options that benefit them most. Other people like to treat others fairly even if the outcome isn't most in their favor. This study is testing that theory. ,Feeling close to someone in a social relationship because you can relate to them.,,never,rarely,sometimes,often,often,sometimes,often,sometimes,disagree,agree,strongly agree,disagree,strongly agree,agree,agree,agree,strongly agree,disagree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,664b4c634a4f19282850bbcd,2024-06-22T15:44:00.520000Z,C1IC3SMV,148,26,Female,White,United States,United States,United States,English,Yes,Full-Time,none,no,nv3,6676e9c63f153eea5dcb27c6
6/22/24 9:00,6/22/24 9:13,114.10.135.84,794,6/22/24 9:13,R_44NtaCf9mMjUWUG,-5.152,119.437,EN,664bde3152e8b9135ca2dab9,50 tokens,Yellow,5.027,1,Yellow,Yellow,50 Tokens,10,6.801,1,100,50,80 tokens,12,15.066,5,80,50,15 tokens,15 tokens,Pass,Pass,10.016,2,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",20,"This research gives me a focus on comparing one object with another, which decision is best, quick and accurate.","Kinship is a social relationship that is created from interactions between family, friends and people around them to create a fraternal relationship.",,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,disagree,agree,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,664bde3152e8b9135ca2dab9,2024-06-22T14:30:09.573000Z,C1BEKK3F,2,26,Female,Asian,Indonesia,Indonesia,Indonesia,Indonesian,Yes,Full-Time,none,no,nv2,6676d8cb708546e39a3e09b2
6/22/24 9:00,6/22/24 9:14,78.82.201.205,830,6/22/24 9:14,R_8psec5gN0FDp3mT,55.6078,12.9982,EN,664ce2560d09c5aae0512afb,50 tokens,Blue,10.862,1,Blue,Blue,125 Tokens,42,24.819,2,100,100,80 tokens,50,24.133,1,50,50,5 tokens,15 tokens,Pass,Pass,11.794,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.51,"orange
",70,"It feels like it has something to do with choosing between a better outcome for me or for the society. Feels like it also highlights situations where it's hard to make a correct economical decision. I found myself trying to calculate the best decision for me, but reverting to what I felt was right instead.","I haven't really used the word kinship, but I believe in others and trust that they do the right thing",,rarely,rarely,sometimes,rarely,rarely,often,rarely,rarely,agree,agree,agree,agree,agree,agree,disagree,neither agree or disagree,disagree,disagree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,664ce2560d09c5aae0512afb,2024-06-22T14:30:10.575000Z,C1BEKK3F,1,28,Male,Asian,Sweden,Sweden,Sweden,Swedish,No,Full-Time,none,no,nv2,6676d8e721769b1ef48e1219
6/22/24 8:24,6/22/24 8:45,137.147.215.200,1290,6/22/24 8:45,R_47AQD3qqLb0EFAl,-37.7108,145.1549,EN,66504b23d4203a2c5cf1252d,50 tokens,Yellow,5.068,1,Yellow,Yellow,100 Tokens,61,21.324,6,50,60,80 tokens,8,8.004,1,50,50,5 tokens,15 tokens,Pass,Pass,16.597,4,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,7.94,"orange
",64,"These interactions remind me of situations where one had to consider risk, payoffs and fairness when deciding on possible actions.  I think the study is trying to capture how much risk one is prepared to take, especially when others are involved.",Kinship means close family and relatives. It is a place for support and nurture.,,sometimes,sometimes,sometimes,often,sometimes,often,rarely,sometimes,agree,disagree,agree,agree,strongly agree,neither agree or disagree,neither agree or disagree,disagree,disagree,strongly disagree,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,66504b23d4203a2c5cf1252d,2024-06-22T14:08:14.867000Z,C1BEKK3F,21,64,Female,White,Australia,Australia,Australia,English,No,Full-Time,none,no,nv1,6676d06c9916569d83d8218c
6/22/24 8:24,6/22/24 8:51,197.184.182.93,1609,6/22/24 8:51,R_2ps7t2GrraCnAIy,-26.2309,28.0583,EN,6650938db623eb795ef16e63,50 tokens,Yellow,9.603,1,Yellow,Yellow,125 Tokens,50,10.204,1,50,50,80 tokens,40,19.118,6,50,50,0 tokens,15 tokens,Pass,Pass,15.899,3,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,8.99,"grenn
",80,"I think the study is trying to see or help us consider how we interact as human beings. Are we selfish, doing things for our own benefit or do we think of others when doing things. Do we have trust in the other person even if we do not know them. Do we think about the future or do we do things for the present.","Kinship means bonds forged by both family and stranger. It is something that ties you with the other person, characteristics that we share. The similarities that make us drawn to each other to build friendship or family is kinship",,sometimes,rarely,rarely,sometimes,sometimes,rarely,sometimes,sometimes,agree,neither agree or disagree,agree,neither agree or disagree,strongly agree,disagree,disagree,neither agree or disagree,neither agree or disagree,disagree,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6650938db623eb795ef16e63,2024-06-22T14:08:16.618000Z,C1BEKK3F,3,31,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking),none,no,nv1,6676d08cf1116e55d7748780
6/22/24 9:03,6/22/24 9:19,217.210.114.23,1010,6/22/24 9:19,R_87MNlf95lz7C7QZ,55.6078,12.9982,EN,6654b3b6403ee2f4b080e9e4,0 tokens,Blue,5.274,1,Blue,Blue,100 Tokens,50,14.587,2,50,100,80 tokens,14,6.807,1,50,50,15 tokens,15 tokens,Pass,Pass,11.236,5,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,9,"grenn
",50,"I think it’s showing how willing people are to share what they have, and to share a prize. Or if they would rather try and get the most for themself.",I would say that it refers to someone related to you. Or that you have something in common with people. ,,rarely,rarely,sometimes,rarely,sometimes,sometimes,sometimes,rarely,agree,strongly agree,agree,agree,neither agree or disagree,disagree,neither agree or disagree,neither agree or disagree,agree,neither agree or disagree,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6654b3b6403ee2f4b080e9e4,2024-06-22T14:30:15.512000Z,C1BEKK3F,8,28,Female,White,Denmark,Sweden,Denmark,Danish,No,Full-Time,none,no,nv2,6676d98621769b1ef48e1236
6/22/24 9:01,6/22/24 9:18,45.249.85.166,1018,6/22/24 9:18,R_4Z3vGX7NoeaQO8p,28.6542,77.2373,EN,66559d62910dbbd2e891e116,50 tokens,Blue,5.424,1,Yellow,Blue,50 Tokens,51,10.078,1,50,50,20 tokens,20,8.995,1,80,80,5 tokens,15 tokens,Pass,Hold,17.392,3,Hold,Pass,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,8.79,"grenn
",77,These interactions reminds us how to make the correct choices at the right time. we should be aware of our social responsibilities contributing for the welfare of the society.,the concept of kinship means having friendly relations with people and getting along with people whom you do not know.,,sometimes,rarely,sometimes,rarely,sometimes,often,sometimes,sometimes,strongly agree,strongly agree,strongly agree,neither agree or disagree,agree,strongly disagree,neither agree or disagree,agree,agree,strongly agree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,66559d62910dbbd2e891e116,2024-06-22T14:30:12.635000Z,C1BEKK3F,4,42,Male,Asian,India,India,India,Hindi,No,Full-Time,none,no,nv2,6676d921b38a8d06c6db4966
6/22/24 9:15,6/22/24 9:36,98.243.28.132,1260,6/22/24 9:36,R_7sHkiSpj70s77fb,42.4933,-83.135,EN,6655d5940de06f001ad9015b,50 tokens,Yellow,14.78,1,Yellow,none,100 Tokens,0,6.543,1,100,100,80 tokens,100,6.86,1,50,50,5 tokens,15 tokens,Pass,Pass,17.32,2,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,6.46,"grenn
",33,"To me, the study came across as gauging how considerate we are of others. Almost to gauge how selfish one is. Many of these read as if you were wondering if we would choose to benefit only ourselves or try and benefit all involved. I think benefiting all involved is our best bet in life.","A relationship or connection between one or more people. A close care and connection you have with others such as family, best friends etc. A close bond that you share with others. I hold these connections close to heart.",,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,neither agree or disagree,agree,strongly agree,disagree,agree,neither agree or disagree,disagree,neither agree or disagree,neither agree or disagree,disagree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6655d5940de06f001ad9015b,2024-06-22T15:43:39.802000Z,C1IC3SMV,18,36,Female,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676dc888a13e195265eba73
6/22/24 10:31,6/22/24 10:45,76.224.20.16,841,6/22/24 10:45,R_7Op0GRYtKYXFoU1,37.5337,-122.0289,EN,6655e41a2119e654e0486857,50 tokens,Yellow,4.625,1,Yellow,Yellow,100 Tokens,25,9.526,3,100,50,80 tokens,50,7.703,1,40,50,5 tokens,15 tokens,Pass,Pass,16.666,5,Pass,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,9.89,"orange
",50,I think the study is trying to see how people have change. Now a days alot of people just think of themselves and no one else. There probably seeing if we are willing to help other's ,Kinship mean the relationship between 2 family members. Like mother to daughter. ,,rarely,rarely,sometimes,sometimes,rarely,often,sometimes,rarely,agree,strongly agree,agree,disagree,agree,neither agree or disagree,disagree,disagree,neither agree or disagree,disagree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6655e41a2119e654e0486857,2024-06-22T16:07:26.037000Z,C1BEKK3F,55,34,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking),none,no,nv3,6676ee32e22f469e52a43d4f
6/22/24 9:02,6/22/24 9:24,90.174.2.34,1338,6/22/24 9:24,R_8Q42apP1FtViPfx,40.4153,-3.694,ES-ES,66562a7cb8ab9a759cf85eae,100 tokens,Blue,12.803,1,Blue,none,125 Tokens,50,6.643,2,50,100,80 tokens,0,9.795,2,0,50,15 tokens,15 tokens,Pass,Pass,7.204,5,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"orange
",21,Está tratando de capturar cuanta gente tiene un pensamiento común ,Mente gana a corazón. Ya que el corazon en si no tiene sentimientos y debemos ser precisos y exactos a la hora de tomar decisiones. La mente siempre va a poder llegar a un mejor resultando siempre y cuando pensemos en lo positivo frente a lo negativo y hagamos una balanza.,,rarely,sometimes,often,sometimes,sometimes,often,often,sometimes,strongly agree,neither agree or disagree,agree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,strongly agree,disagree,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66562a7cb8ab9a759cf85eae,2024-06-22T14:30:14.083000Z,C1BEKK3F,9,21,Female,White,Spain,Spain,Spain,Spanish,Yes,Due to start a new job within the next month,none,no,nv2,6676d96268383b09b0bfe099
6/22/24 8:59,6/22/24 9:11,46.6.35.46,721,6/22/24 9:11,R_2qR684YfbIYW5MJ,41.3768,2.1669,EN,665773187ea5194c268455e5,50 tokens,Blue,3.744,1,Yellow,none,50 Tokens,25,6.603,1,25,50,80 tokens,49,7.108,1,20,50,5 tokens,15 tokens,Pass,Pass,8.076,2,Hold,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"grenn
",20,"It doesnt remind me of anything, but surveys that present moral dilemmas and try to understand how people react are very fun, hope you guys get something from this. ","Something you have to respect. You try to be helpful to your loved ones, try to protect them and stuff. ",,often,never,sometimes,rarely,rarely,often,never,never,agree,disagree,neither agree or disagree,agree,strongly agree,neither agree or disagree,disagree,agree,disagree,strongly disagree,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,665773187ea5194c268455e5,2024-06-22T14:30:08.952000Z,C1BEKK3F,14,24,Male,Other,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),none,no,nv2,6676d8b3c0593472cb770680
6/22/24 9:11,6/22/24 9:20,104.251.81.181,570,6/22/24 9:20,R_6hydgMeqjOSZL8Z,37.751,-97.822,EN,6658763c86b77569632eca43,50 tokens,Yellow,7.302,2,Blue,Yellow,125 Tokens,50,7.353,3,42,49,80 tokens,53,14.088,2,52,58,5 tokens,15 tokens,Hold,Pass,9.414,2,Pass,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,8.55,"grenn
",82,I think this study was about how people make decisions and how people think,"Kinship refers to the bonds and relationships formed through blood, marriage, or close personal ties. It encompasses the sense of belonging, mutual support, and shared responsibilities among family members and close friends.",,sometimes,sometimes,rarely,sometimes,sometimes,rarely,often,sometimes,neither agree or disagree,strongly disagree,disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,disagree,neither agree or disagree,agree,neither agree or disagree,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6658763c86b77569632eca43,2024-06-22T15:43:38.460000Z,C1BEKK3F,7,62,Female,Black,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676db854ca3bfdd2a9898c2
6/22/24 8:34,6/22/24 8:49,88.156.181.71,899,6/22/24 8:49,R_242zi11kZOfEONX,52.2296,21.0067,EN,6658924f08e2d44fdf5a6a67,50 tokens,Blue,7.451,1,Blue,none,100 Tokens,47,7.811,1,50,50,80 tokens,50,10.398,1,41,50,5 tokens,15 tokens,Pass,Pass,9.191,2,Pass,Pass,neither,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.14,"orange
",71,Its quite different to most and also more thought provoking. I'd like to do engage in similar studies in the future,"Kinship for me comprises of family, blood related relatives and relationships shared through ancestors.",,sometimes,sometimes,rarely,sometimes,sometimes,often,sometimes,never,agree,disagree,strongly agree,neither agree or disagree,strongly agree,neither agree or disagree,agree,agree,agree,neither agree or disagree,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6658924f08e2d44fdf5a6a67,2024-06-22T14:08:36.780000Z,C1BEKK3F,7,19,Male,Asian,India,Poland,India,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",none,no,nv1,6676d2ce68383b09b0bfdf03
